Repo, Notebook, Message
mtreinish/open-source-quantum-computing,LiveDemo.ipynb,"Fix minor code issue pointed out during talk at LCA

This commit fixes an issue pointed out during the questions when I gave
the talk at LCA. [1] They correctly pointed out that I was passing the
classical register to the oracle circuit definition even when it wasn't
used. During the talk I missed what he was mentioning and didn't
understand the question. This commit fixes that to avoid confusion so
the oracle circuit definition only relies on the registers it uses.
While passing an extra register to the definition doesn't do anything if
it's not used in the circuit, this was a source of confusion so this
addresses that.

[1] https://youtu.be/th4TDYX6xoc?t=2402"
mtreinish/open-source-quantum-computing,LiveDemo.ipynb,Clear output on live demo
mtreinish/open-source-quantum-computing,LiveDemo.ipynb,Update Live demo
mtreinish/open-source-quantum-computing,LiveDemo.ipynb,Flush out more content
mtreinish/open-source-quantum-computing,LiveDemo.ipynb,Update demo notebook
mtreinish/open-source-quantum-computing,LiveDemo.ipynb,Even more updates
mtreinish/open-source-quantum-computing,LiveDemo.ipynb,Update demo notebook
mtreinish/open-source-quantum-computing,LiveDemo.ipynb,Initial Commit
optiflow/rfm-customer-segmentation,Customer Segmentation of Online Retail Transactions.ipynb,Initial Commit
optiflow/rfm-customer-segmentation,Customer Segmentation of Online Retail Transactions.ipynb,Delete Customer Segmentation of Online Retail Transactions.ipynb
optiflow/rfm-customer-segmentation,Customer Segmentation of Online Retail Transactions.ipynb,Initial Commit
xinwucwp/faultSeg,.ipynb_checkpoints,update
xinwucwp/faultSeg,.ipynb_checkpoints,update
xinwucwp/faultSeg,.ipynb_checkpoints,update
xinwucwp/faultSeg,prediction.ipynb,Update prediction.ipynb
xinwucwp/faultSeg,prediction.ipynb,update
xinwucwp/faultSeg,prediction.ipynb,update
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Updated to TF 2-beta
ageron/tf2_course,01_neural_nets_with_keras.ipynb,"Fixes #10: .reshape(-1, 1) => .reshape(-1, 28 * 28), thanks @Itsukara"
ageron/tf2_course,01_neural_nets_with_keras.ipynb,"Use the new %tensorboard Jupyter plugin, and also fixes #9"
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Add LeCun Normal initializer when using SELU
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Fix exercise numbering and make it more visible
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Improve Subclassing API section and fix a few typos (fixes #7)
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Add exercise 8 on training deep nets with BatchNorm or SELU + AlphaDropout
ageron/tf2_course,01_neural_nets_with_keras.ipynb,"TF 2.0-preview now has version '2.0*' instead of '1.13*', so simply check tf.__version__ >= '2.0'"
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Merge branch 'master' of github.com:ageron/tf2_course
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Fix error in the solution of functional API exercise
ageron/tf2_course,01_neural_nets_with_keras.ipynb,"syntax error

`kayers` -> `layers`"
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Add TF 2.0 preview warnings
ageron/tf2_course,01_neural_nets_with_keras.ipynb,Fix TF 2 test and add GPU device test
ageron/tf2_course,01_neural_nets_with_keras.ipynb,"Introduce keras.losses, metrics, optimizers and initializers"
ageron/tf2_course,01_neural_nets_with_keras.ipynb,"First version of notebooks 1, 2, 3"
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,Default learning rate changed from 1e-2 to 1e-3
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,"print() not captured anymore, and should call to_code() with all experimental features off"
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,Fix exercise numbering and make it more visible
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,Small clarification in tf.GradientTape() code
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,"TF 2.0-preview now has version '2.0*' instead of '1.13*', so simply check tf.__version__ >= '2.0'"
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,"Add autodiff exercise, and more (v.scatter_[nd_]update(), tf.function is recursive, auto control deps"
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,Add warning about passing non-tensor values to TF functions
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,Add an example of using variables with tf.function
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,"Split exercise 3 in two, and call the output of tf.function() 'graph functions'"
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,Fix TF 2 test and add GPU device test
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,Add section on tf.functions and graphs
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,"Introduce keras.losses, metrics, optimizers and initializers"
ageron/tf2_course,02_low_level_tensorflow_api.ipynb,"First version of notebooks 1, 2, 3"
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,Default learning rate changed from 1e-2 to 1e-3
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,Add missing dataset = ...
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,Fix exercise numbering and make it more visible
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,Simplify input shapes
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,Fix typo
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,"TF 2.0-preview now has version '2.0*' instead of '1.13*', so simply check tf.__version__ >= '2.0'"
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,"Add exercise 2, and add examples of Datasets of tuples and dicts"
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,Fix TF 2 test and add GPU device test
ageron/tf2_course,03_loading_and_preprocessing_data.ipynb,"First version of notebooks 1, 2, 3"
ageron/tf2_course,04_deploy_and_distribute_tf2.ipynb,Default learning rate changed from 1e-2 to 1e-3
ageron/tf2_course,04_deploy_and_distribute_tf2.ipynb,Add accuracy metric in distributed training example
ageron/tf2_course,04_deploy_and_distribute_tf2.ipynb,Tiny code layout improvement
ageron/tf2_course,04_deploy_and_distribute_tf2.ipynb,Add 04_deploy_and_distribute_tf2 notebook
ageron/tf2_course,05_cnns.ipynb,Default learning rate changed from 1e-2 to 1e-3
ageron/tf2_course,05_cnns.ipynb,Show Y_proba shape
ageron/tf2_course,05_cnns.ipynb,Add notebook on CNNs
ageron/tf2_course,06_rnns.ipynb,Wrap output Dense layer in a TimeDistributed
ageron/tf2_course,06_rnns.ipynb,Train for much more epochs
ageron/tf2_course,06_rnns.ipynb,Add RNNs
PINTO0309/Keras-OneClassAnomalyDetection,from_preprocessing_to_training.ipynb,Fix MobileNetV2 code.
PINTO0309/Keras-OneClassAnomalyDetection,from_preprocessing_to_training.ipynb,Modification of dimensions
PINTO0309/Keras-OneClassAnomalyDetection,from_preprocessing_to_training.ipynb,update
PINTO0309/Keras-OneClassAnomalyDetection,from_preprocessing_to_training.ipynb,update
anurag-code/Survival-Analysis-Intuition-Implementation-in-Python,Survival Analysis - Quick Implementation.ipynb,Update Survival Analysis - Quick Implementation.ipynb
anurag-code/Survival-Analysis-Intuition-Implementation-in-Python,Survival Analysis - Quick Implementation.ipynb,Update Survival Analysis - Quick Implementation.ipynb
anurag-code/Survival-Analysis-Intuition-Implementation-in-Python,Survival Analysis - Quick Implementation.ipynb,Update Survival Analysis - Quick Implementation.ipynb
anurag-code/Survival-Analysis-Intuition-Implementation-in-Python,Survival Analysis - Quick Implementation.ipynb,Update Survival Analysis - Quick Implementation.ipynb
seismatica/logweight,.ipynb_checkpoints,Add minor annotations on some graphs
seismatica/logweight,.ipynb_checkpoints,Minor comment on slope and intercept of decision boundary interpretation
seismatica/logweight,.ipynb_checkpoints,Find slope and intercept of final boundary on original features
seismatica/logweight,.ipynb_checkpoints,Add notebook checkpoint
seismatica/logweight,.ipynb_checkpoints,Rename notebook to analysis.ipynb
seismatica/logweight,.ipynb_checkpoints,Clean up code and project folder (new folders for data and viz)
seismatica/logweight,.ipynb_checkpoints,Change cal to kcal in inerpretation graph
seismatica/logweight,.ipynb_checkpoints,Visualize convergence for different alphas
seismatica/logweight,.ipynb_checkpoints,Add dotted region to comparison plot between lambda = 0 and 0.5
seismatica/logweight,.ipynb_checkpoints,Done with plotting for now
seismatica/logweight,.ipynb_checkpoints,Finish EDA plots
seismatica/logweight,.ipynb_checkpoints,Rework EDA plots
seismatica/logweight,.ipynb_checkpoints,Plot interpretation of results
seismatica/logweight,.ipynb_checkpoints,"Fix ROC curve to start at (0, 0)"
seismatica/logweight,.ipynb_checkpoints,Visualize different chosen thresholds for logistic regression
seismatica/logweight,.ipynb_checkpoints,Train logistic regression using SGDClassifier and plot decision boundary
seismatica/logweight,.ipynb_checkpoints,Cross validate logistic regression with different lambdas
seismatica/logweight,.ipynb_checkpoints,"Save first 3 figures (convergence animation at lambda=0, 10, and effect of lambdas on theta and decision boundary"
seismatica/logweight,.ipynb_checkpoints,Plot decision boundary with different lambda (L2-regularization parameter)
seismatica/logweight,.ipynb_checkpoints,Clean up data prep and EDA
seismatica/logweight,.ipynb_checkpoints,"Integrate weights, calories, calories budget, and steps. Train and cross-validate default logistic regression model."
seismatica/logweight,analysis.ipynb,Add minor annotations on some graphs
seismatica/logweight,analysis.ipynb,Minor comment on slope and intercept of decision boundary interpretation
seismatica/logweight,analysis.ipynb,Find slope and intercept of final boundary on original features
seismatica/logweight,analysis.ipynb,Minor formatting of notebook
seismatica/logweight,analysis.ipynb,Commit renamed notebook file
FlorianWilhelm/snalu.pytorch,train.ipynb,Renamed module
FlorianWilhelm/snalu.pytorch,train.ipynb,Update result image
FlorianWilhelm/snalu.pytorch,train.ipynb,Upload new run
FlorianWilhelm/snalu.pytorch,train.ipynb,Updates to notebook
FlorianWilhelm/snalu.pytorch,train.ipynb,Calculate G gate in logscale
FlorianWilhelm/snalu.pytorch,train.ipynb,Changes for PyTorch 1.0
FlorianWilhelm/snalu.pytorch,train.ipynb,Add jupyter notebook with train procedure.
mohammadbashiri/tensor-decomposition-in-python,TCA-extended.ipynb,updated readme
mohammadbashiri/tensor-decomposition-in-python,TCA-extended.ipynb,updating the links in readme
mohammadbashiri/tensor-decomposition-in-python,TCA-extended.ipynb,adding material
mohammadbashiri/tensor-decomposition-in-python,TCA.ipynb,updated readme
mohammadbashiri/tensor-decomposition-in-python,TCA.ipynb,updating the links in readme
mohammadbashiri/tensor-decomposition-in-python,TCA.ipynb,updated readme
mohammadbashiri/tensor-decomposition-in-python,TCA.ipynb,adding material
anhquan0412/animation-classification,gradcam-usecase.ipynb,"update to latest fastai 1.0.55, replace heatmap calculation: mean->relu(sum)"
anhquan0412/animation-classification,gradcam-usecase.ipynb,add convo fmap visualization
anhquan0412/animation-classification,gradcam-usecase.ipynb,upload
dvgodoy/ML_Fundamentals,1. Linear Regression.ipynb,missing req
dvgodoy/ML_Fundamentals,1. Linear Regression.ipynb,small update
dvgodoy/ML_Fundamentals,1. Linear Regression.ipynb,initial commit
dvgodoy/ML_Fundamentals,2. Bias Variance Trade-Off.ipynb,missing req
dvgodoy/ML_Fundamentals,2. Bias Variance Trade-Off.ipynb,small update
dvgodoy/ML_Fundamentals,2. Bias Variance Trade-Off.ipynb,initial commit
dvgodoy/ML_Fundamentals,5. Scaling and Outliers.ipynb,updating mahalanobis distance and metrics
dvgodoy/ML_Fundamentals,5. Scaling and Outliers.ipynb,missing req
dvgodoy/ML_Fundamentals,5. Scaling and Outliers.ipynb,small update
dvgodoy/ML_Fundamentals,5. Scaling and Outliers.ipynb,initial commit
smkirby/SimLang,simlang_13_lab.ipynb,Update from noteable
smkirby/SimLang,simlang_13_lab.ipynb,Update from noteable
smkirby/SimLang,simlang_13_lab.ipynb,Update from Noteable
smkirby/SimLang,simlang_13_lab.ipynb,testing
smkirby/SimLang,simlang_13_lab.ipynb,lab 13 update
smkirby/SimLang,simlang_13_lab.ipynb,lab 13
smkirby/SimLang,simlang_17_answered.ipynb,Update from noteable
smkirby/SimLang,simlang_17_answered.ipynb,Update from noteable
smkirby/SimLang,simlang_17_answered.ipynb,Update simlang_17_answered.ipynb
smkirby/SimLang,simlang_17_answered.ipynb,Update from noteable
smkirby/SimLang,simlang_1_lecture.ipynb,"next lecture, and additional reference in lecture 1"
smkirby/SimLang,simlang_1_lecture.ipynb,typos corrected
smkirby/SimLang,simlang_1_lecture.ipynb,first draft (probably full of typos!)
smkirby/SimLang,simlang_1_lecture.ipynb,image testing
smkirby/SimLang,simlang_1_lecture.ipynb,Testing image
smkirby/SimLang,simlang_1_lecture.ipynb,Create simlang_1_lecture.ipynb
smkirby/SimLang,simlang_5_walkthrough.ipynb,Update simlang_5_walkthrough.ipynb
smkirby/SimLang,simlang_5_walkthrough.ipynb,Updated to remove question that's no longer relevant to Python 3
smkirby/SimLang,simlang_5_walkthrough.ipynb,walkthrough for simple innate signalling lab
smkirby/SimLang,simlang_8_answered.ipynb,Update from noteable
smkirby/SimLang,simlang_8_answered.ipynb,Update simlang_8_answered.ipynb
smkirby/SimLang,simlang_8_answered.ipynb,Update from noteable
smkirby/SimLang,simlang_8_lab.ipynb,Update simlang_8_lab.ipynb
smkirby/SimLang,simlang_8_lab.ipynb,Changed labels on graph for greater compatibility
smkirby/SimLang,simlang_8_lab.ipynb,lab 8
limchiahooi/Coursera_Capstone,.ipynb_checkpoints,Week 5 Assignments
limchiahooi/Coursera_Capstone,.ipynb_checkpoints,Week 3 Assignments
limchiahooi/Coursera_Capstone,.ipynb_checkpoints,Initial commit
linzhu123455/spotify-skip-prediction-top-1-solution,Spotify_Skip_Final_Solution_Data_Preparation.ipynb,Add files via upload
linzhu123455/spotify-skip-prediction-top-1-solution,Spotify_Skip_Final_Solution_Data_Preparation.ipynb,Delete Spotify_Skip_Final_Solution_Data_Preparation.ipynb
linzhu123455/spotify-skip-prediction-top-1-solution,Spotify_Skip_Final_Solution_Data_Preparation.ipynb,Add files via upload
linzhu123455/spotify-skip-prediction-top-1-solution,Spotify_Skip_Final_Solution_Model_Fitting.ipynb,Add files via upload
linzhu123455/spotify-skip-prediction-top-1-solution,Spotify_Skip_Final_Solution_Model_Fitting.ipynb,Delete Spotify_Skip_Final_Solution_Model_Fitting.ipynb
linzhu123455/spotify-skip-prediction-top-1-solution,Spotify_Skip_Final_Solution_Model_Fitting.ipynb,Add files via upload
alexshuang/pascal-voc-pytorch,pascal_voc2012_ssd.ipynb,Add files via upload
alexshuang/pascal-voc-pytorch,pascal_voc2012_ssd.ipynb,Add files via upload
alexshuang/pascal-voc-pytorch,pascal_voc2012_ssd.ipynb,Add files via upload
alexshuang/pascal-voc-pytorch,pascal_voc2012_ssd.ipynb,Add files via upload
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Update notebooks to latest nbformat
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Fix typo on import urllib
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,"urllib called, but never imported

added import statement for urllib package, used in the downloading data section"
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Make notebooks 1 to 9 runnable in Colab without changes
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Add (USD) after GDP per capita
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Create image directory and check for sklearn >= 0.20
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,"Update all notebooks assuming we are all in the future now: sklearn 0.20+, python 3.5+, TF 2.0 preview"
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Drop Python 2 (woohoo!) and import matplotlib as mpl
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Update notebooks 1 to 8 to latest library versions (in particular Scikit-Learn 0.20)
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,"Make the code example 1-1 easier to read, and create a better `prepare_country_stats()`  function"
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,"removed quotes around ""True""

the inplace argument should be boolean, not string"
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Make notebook code match book examples more closely in chapter 1
ageron/handson-ml2,01_the_machine_learning_landscape.ipynb,Add notebooks for chapters 5 to 14
ageron/handson-ml2,02_end_to_end_machine_learning_project.ipynb,Update notebooks to latest nbformat
ageron/handson-ml2,02_end_to_end_machine_learning_project.ipynb,Make notebooks 1 to 9 runnable in Colab without changes
ageron/handson-ml2,02_end_to_end_machine_learning_project.ipynb,Merge branch 'master' of github.com:ageron/handson-ml2
ageron/handson-ml2,02_end_to_end_machine_learning_project.ipynb,Remove y=None argument in the transform() method
ageron/handson-ml2,02_end_to_end_machine_learning_project.ipynb,Removed duplicated np.random.seed(42) entry from the second notebook
ageron/handson-ml2,02_end_to_end_machine_learning_project.ipynb,"Import urllib directly instead of from six.moves, as we move away from Python 2"
